regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason
stable_sleep,-1,lag_m1,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.8,0.8,-1264.8369547313305,-1267.4463711147932,-2.609416383462758,2544.6914838039297,2670.0509113010035,-125.35942749707374,2533.673909462661,2570.8927422295865,-37.218832766925516,10,3,0.3,ok
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2749.415879775259,-153.41133828720876,5732.799481121115,6580.412555840548,-847.6130747194329,5336.0090829761,5786.831759550518,-450.8226765744175,10,1,0.1,ok
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1268.5660978381984,-1.5351742290092716,2549.082708331134,2672.3199456912007,-123.2372373600665,2538.0618472183783,2573.132195676397,-35.07034845801854,10,4,0.4,ok
stable_sleep,1,lag_p1,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2701.086631224756,-105.08208973670571,5732.799481121115,6483.675262567945,-750.8757814468299,5336.0090829761,5690.173262449512,-354.1641794734114,10,1,0.1,ok
stable_sleep,1,lag_p1,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1264.933078488485,-1268.8822434428264,-3.949164954341313,2544.883731318239,2672.9226559570698,-128.03892463883085,2533.86615697697,2573.764486885653,-39.898329908682626,10,3,0.3,ok
stable_sleep,3,lag_p3,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2686.0394014782214,-90.0348599901713,5732.799481121115,6453.186174162509,-720.3866930413942,5336.0090829761,5660.078802956443,-324.0697199803426,10,1,0.1,ok
stable_sleep,3,lag_p3,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.8,0.8,-1260.8276515709117,-1269.8657493766013,-9.038097805689631,2536.6662876912983,2674.8303596984765,-138.16407200717822,2525.6553031418234,2575.7314987532027,-50.07619561137926,10,2,0.2,ok
stable_sleep,5,lag_p5,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2657.924251555584,-61.91971006753374,5732.799481121115,6396.322209928379,-663.5227288072647,5336.0090829761,5603.848503111168,-267.8394201350675,10,1,0.1,ok
stable_sleep,5,lag_p5,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1256.0094867370753,-1259.8123058048755,-3.802819067800101,2527.0222423899177,2654.6540318516522,-127.63178946173457,2516.0189734741507,2555.624611609751,-39.6056381356002,10,3,0.3,ok
transition_epochs,-5,lag_m5,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-1724.8611919086518,-1759.4099849264808,-34.548793017828984,3967.288100845084,4552.42063778507,-585.1325369399856,3593.7223838173036,3806.8199698529615,-213.09758603565797,10,0,0.0,ok
