regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason,control_type,replicate,control_seed,control_collapsed_overall
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3426.7477754627967,-112.39527392536274,7197.630824408318,7991.347193592494,-793.7163691841752,6772.705003074868,7141.495550925593,-368.7905478507255,10,0,0.0,ok,subject_mismatch,1,425251,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1872.336603223776,-1875.90581739804,-3.5692141742636068,3760.475220551537,3894.029761731943,-133.55454118040598,3748.673206447552,3787.81163479608,-39.13842834852721,10,1,0.1,ok,subject_mismatch,1,425251,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.0,-0.8,-2596.00454148805,-2711.6748100926407,-115.67026860459056,5732.799481121115,6504.930416475311,-772.1309353541965,5336.0090829761,5711.349620185281,-375.3405372091811,10,0,0.0,ok,subject_mismatch,1,425251,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.9701088528384,-1268.5668059532093,-1.596697100370875,2548.9610788184327,2672.321361921223,-123.36028310279016,2537.940217705677,2573.1336119064185,-35.19339420074175,10,2,0.2,ok,subject_mismatch,1,425251,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11629.177738212658,-67.66301783943163,23772.627979696423,24557.55255432525,-784.9245746288289,23267.029440746453,23546.35547642532,-279.32603567886326,10,0,0.0,ok,subject_mismatch,2,426260,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5745.873687057056,-5751.190528521582,-5.316841464526078,11509.791777973833,11664.780691780656,-154.9889138068229,11495.747374114111,11538.381057043163,-42.63368292905216,10,1,0.1,ok,subject_mismatch,2,426260,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3437.3376586761115,-122.98515713867756,7197.630824408318,8012.526960019124,-814.8961356108057,6772.705003074868,7162.675317352223,-389.9703142773551,10,1,0.1,ok,subject_mismatch,2,426260,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.5373073914768,-1876.233268647785,-5.695961256308465,3756.876628886938,3894.6846642314335,-137.8080353444957,3745.074614782953,3788.46653729557,-43.39192251261693,10,1,0.1,ok,subject_mismatch,2,426260,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2650.8010688212294,-54.796527333179256,5732.799481121115,6383.182933932489,-650.3834528113739,5336.0090829761,5589.602137642459,-253.5930546663585,10,1,0.1,ok,subject_mismatch,2,426260,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1265.0767375823598,-1270.2000352465916,-5.1232976642318135,2545.1743362774755,2675.587820507987,-130.4134842305116,2534.15347516472,2576.400070493183,-42.24659532846363,10,2,0.2,ok,subject_mismatch,2,426260,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11594.397554522424,-32.88283414919715,23772.627979696423,24487.992186944783,-715.3642072483599,23267.029440746453,23476.795109044848,-209.7656682983943,10,0,0.0,ok,subject_mismatch,3,427269,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.34881435592,-5756.958837079487,-12.610022723567454,11506.74203257156,11676.317308896469,-169.57527632490564,11492.69762871184,11549.917674158974,-57.22004544713491,10,2,0.2,ok,subject_mismatch,3,427269,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3389.6823332688678,-75.32983173143339,7197.630824408318,7917.216309204636,-719.5854847963174,6772.705003074868,7067.364666537735,-294.6596634628668,10,1,0.1,ok,subject_mismatch,3,427269,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.3387683108012,-1877.2185646998068,-6.879796389005378,3756.479550725588,3896.655256335477,-140.17570560988952,3744.677536621603,3790.4371293996137,-45.75959277801076,10,2,0.2,ok,subject_mismatch,3,427269,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2669.3991995857014,-73.39465809765125,5732.799481121115,6420.379195461433,-687.5797143403179,5336.0090829761,5626.798399171403,-290.7893161953025,10,0,0.0,ok,subject_mismatch,3,427269,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.7784343425617,-1272.182764505788,-4.404330163226405,2550.577729797879,2679.55327902638,-128.97554922850077,2539.556868685123,2580.365529011576,-40.80866032645281,10,3,0.3,ok,subject_mismatch,3,427269,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11604.621594570368,-43.10687419714122,23772.627979696423,24508.44026704067,-735.812287344248,23267.029440746453,23497.243189140736,-230.21374839428245,10,0,0.0,ok,subject_mismatch,4,428278,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.247843315772,-5748.6906438187125,-4.442800502940372,11506.540090491266,11659.780922374915,-153.24083188365148,11492.495686631544,11533.381287637423,-40.88560100588074,10,1,0.1,ok,subject_mismatch,4,428278,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3418.4325125116525,-104.08001097421857,7197.630824408318,7974.716667690205,-777.0858432818868,6772.705003074868,7124.865025023305,-352.16002194843713,10,1,0.1,ok,subject_mismatch,4,428278,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.6035425079845,-1880.6615677933216,-10.058025285337408,3757.0090991199536,3903.541262522507,-146.53216340255358,3745.207085015969,3797.323135586644,-52.116050570674815,10,2,0.2,ok,subject_mismatch,4,428278,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2665.389188661146,-69.3846471730958,5732.799481121115,6412.359173612322,-679.559692491207,5336.0090829761,5618.778377322292,-282.7692943461916,10,0,0.0,ok,subject_mismatch,4,428278,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.3278455870552,-1274.1590105613436,-6.831164974288413,2549.6765522868664,2683.505771137491,-133.82921885062478,2538.6556911741104,2584.3180211226872,-45.662329948576826,10,3,0.3,ok,subject_mismatch,4,428278,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11640.394386503953,-78.87966613072422,23772.627979696423,24579.98585090784,-807.357871211414,23267.029440746453,23568.788773007906,-301.75933226144844,10,0,0.0,ok,subject_mismatch,5,429287,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.396390910187,-5749.25011295521,-4.85372204502346,11506.837185680097,11660.899860647913,-154.06267496781766,11492.792781820372,11534.50022591042,-41.70744409004692,10,1,0.1,ok,subject_mismatch,5,429287,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3395.617525406898,-81.26502386946413,7197.630824408318,7929.086693480696,-731.4558690723779,6772.705003074868,7079.235050813796,-306.53004773892826,10,0,0.0,ok,subject_mismatch,5,429287,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1869.6826243978544,-1875.9777586378764,-6.29513424002198,3755.1672628996935,3894.173644211616,-139.00638131192272,3743.365248795709,3787.9555172757528,-44.59026848004396,10,0,0.0,ok,subject_mismatch,5,429287,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2698.967042459066,-102.96250097101574,5732.799481121115,6479.514881208162,-746.7154000870469,5336.0090829761,5685.934084918132,-349.9250019420315,10,0,0.0,ok,subject_mismatch,5,429287,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.044304753957,-1274.079432987414,-7.035128233457044,2549.10947062067,2683.3466159896325,-134.2371453689625,2538.088609507914,2584.158865974828,-46.07025646691409,10,4,0.4,ok,subject_mismatch,5,429287,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11651.44247523565,-89.92775486242317,23772.627979696423,24602.082028371235,-829.4540486748119,23267.029440746453,23590.8849504713,-323.85550972484634,10,0,0.0,ok,subject_mismatch,6,430296,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5746.253238346112,-5749.474920918462,-3.2216825723498914,11510.550880551946,11661.349476574416,-150.79859602247052,11496.506476692224,11534.949841836924,-38.44336514469978,10,1,0.1,ok,subject_mismatch,6,430296,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3381.7706913665725,-67.41818982913856,7197.630824408318,7901.393025400046,-703.7622009917277,6772.705003074868,7051.541382733145,-278.8363796582771,10,0,0.0,ok,subject_mismatch,6,430296,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.5055309977304,-1876.0122066117524,-5.506675614022015,3756.813076099445,3894.242540159368,-137.4294640599228,3745.0110619954608,3788.024413223505,-43.01335122804403,10,2,0.2,ok,subject_mismatch,6,430296,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2720.888628907524,-124.88408741947389,5732.799481121115,6523.358054105078,-790.5585729839631,5336.0090829761,5729.777257815048,-393.7681748389477,10,1,0.1,ok,subject_mismatch,6,430296,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.5701531470593,-1271.8856489474842,-5.315495800424969,2548.1611674068745,2678.9590479097724,-130.7978805028979,2537.1403062941185,2579.7712978949685,-42.63099160084994,10,3,0.3,ok,subject_mismatch,6,430296,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11604.650952845484,-43.13623247225587,23772.627979696423,24508.4989835909,-735.8710038944773,23267.029440746453,23497.301905690965,-230.2724649445117,10,0,0.0,ok,subject_mismatch,7,431305,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.374232936455,-5752.769114896871,-8.39488196041566,11506.792869732632,11667.937864531234,-161.14499479860206,11492.74846587291,11541.53822979374,-48.78976392083132,10,1,0.1,ok,subject_mismatch,7,431305,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3416.6137369481644,-102.26123541073048,7197.630824408318,7971.079116563229,-773.4482921549106,6772.705003074868,7121.227473896329,-348.52247082146096,10,0,0.0,ok,subject_mismatch,7,431305,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.419207070778,-1873.4917921228853,-3.07258505210757,3756.640428245541,3889.2017111816335,-132.5612829360939,3744.838414141556,3782.983584245771,-38.14517010421514,10,1,0.1,ok,subject_mismatch,7,431305,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2668.741713271546,-72.7371717834958,5732.799481121115,6419.064222833122,-686.264741712007,5336.0090829761,5625.483426543092,-289.4743435669916,10,2,0.2,ok,subject_mismatch,7,431305,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.6460892686137,-1268.5867873096583,-0.9406980410446976,2550.3130396499832,2672.361324634121,-122.0482849841378,2539.2921785372278,2573.1735746193167,-33.881396082089395,10,3,0.3,ok,subject_mismatch,7,431305,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11687.838500625485,-126.32378025225808,23772.627979696423,24674.874079150904,-902.2460994544816,23267.029440746453,23663.67700125097,-396.64756050451615,10,0,0.0,ok,subject_mismatch,8,432314,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.311565731463,-5748.356545500795,-4.044979769331803,11506.667535322647,11659.112725739082,-152.44519041643434,11492.623131462926,11532.71309100159,-40.08995953866361,10,1,0.1,ok,subject_mismatch,8,432314,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3387.1791113352742,-72.82660979784032,7197.630824408318,7912.209865337449,-714.5790409291303,6772.705003074868,7062.3582226705485,-289.65321959568064,10,0,0.0,ok,subject_mismatch,8,432314,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.840265870366,-1875.1686883612856,-4.328422490919593,3757.4825458447167,3892.555503658434,-135.07295781371795,3745.680531740732,3786.337376722571,-40.65684498183919,10,4,0.4,ok,subject_mismatch,8,432314,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2672.450223276548,-76.44568178849795,5732.799481121115,6426.481242843126,-693.6817617220113,5336.0090829761,5632.900446553096,-296.8913635769959,10,1,0.1,ok,subject_mismatch,8,432314,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.3043664612944,-1271.2962542367345,-4.991887775440091,2547.629594035345,2677.780258488273,-130.15066445292814,2536.608732922589,2578.592508473469,-41.98377555088018,10,4,0.4,ok,subject_mismatch,8,432314,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11701.691135554054,-140.17641518082746,23772.627979696423,24702.579349008043,-929.9513693116204,23267.029440746453,23691.38227110811,-424.3528303616549,10,0,0.0,ok,subject_mismatch,9,433323,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-5746.151433349922,-5752.464955830637,-6.313522480715619,11510.347270559563,11667.329546398769,-156.98227583920198,11496.302866699843,11540.929911661276,-44.62704496143124,10,1,0.1,ok,subject_mismatch,9,433323,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3385.2664480372828,-70.91394649984886,7197.630824408318,7908.384538741466,-710.7537143331474,6772.705003074868,7058.5328960745655,-285.8278929996977,10,0,0.0,ok,subject_mismatch,9,433323,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1869.3478637544888,-1873.8606593721977,-4.512795617708889,3754.497741612962,3889.939445680259,-135.44170406729654,3742.6957275089776,3783.7213187443954,-41.02559123541778,10,2,0.2,ok,subject_mismatch,9,433323,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2696.794751906511,-100.7902104184609,5732.799481121115,6475.170300103052,-742.3708189819372,5336.0090829761,5681.589503813022,-345.5804208369218,10,1,0.1,ok,subject_mismatch,9,433323,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.7830630264732,-1270.981609978483,-4.198546952009792,2548.5869871657023,2677.15096997177,-128.56398280606754,2537.5661260529464,2577.963219956966,-40.397093904019584,10,5,0.5,ok,subject_mismatch,9,433323,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11677.16217147188,-115.64745109865362,23772.627979696423,24653.521420843696,-880.8934411472728,23267.029440746453,23642.32434294376,-375.2949021973072,10,0,0.0,ok,subject_mismatch,10,434332,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.657430418512,-5749.097386491471,-4.439956072958921,11507.359264696746,11660.594407720437,-153.23514302368858,11493.314860837025,11534.194772982944,-40.87991214591784,10,1,0.1,ok,subject_mismatch,10,434332,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3407.6666528114474,-93.31415127401353,7197.630824408318,7953.184948289796,-755.5541238814776,6772.705003074868,7103.333305622895,-330.628302548027,10,1,0.1,ok,subject_mismatch,10,434332,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.4780096335403,-1874.2115076376856,-3.733498004145304,3756.758033371065,3890.641142211234,-133.88310884016937,3744.9560192670806,3784.423015275371,-39.46699600829061,10,1,0.1,ok,subject_mismatch,10,434332,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2676.6852278764686,-80.68068638841851,5732.799481121115,6434.951252042967,-702.1517709218524,5336.0090829761,5641.370455752937,-305.361372776837,10,0,0.0,ok,subject_mismatch,10,434332,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.8897508706157,-1271.6340171541626,-4.744266283546949,2548.8003628539877,2678.4557843231296,-129.6554214691423,2537.779501741232,2579.268034308325,-41.4885325670939,10,3,0.3,ok,subject_mismatch,10,434332,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11645.06754550988,-83.55282513665406,23772.627979696423,24589.332168919696,-816.7041892232737,23267.029440746453,23578.13509101976,-311.10565027330813,10,0,0.0,ok,subject_mismatch,11,435341,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5745.352668062125,-5752.653786997441,-7.301118935315571,11508.749739983972,11667.707208732374,-158.95746874840188,11494.70533612425,11541.307573994882,-46.60223787063114,10,0,0.0,ok,subject_mismatch,11,435341,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3383.1062341852403,-68.75373264780637,7197.630824408318,7904.064111037382,-706.4332866290633,6772.705003074868,7054.212468370481,-281.50746529561275,10,1,0.1,ok,subject_mismatch,11,435341,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1871.2174459465773,-1878.3515787852,-7.1341328386226905,3758.2369059971393,3898.921284506264,-140.68437850912414,3746.4348918931546,3792.7031575704,-46.26826567724538,10,1,0.1,ok,subject_mismatch,11,435341,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2634.6980528849613,-38.69351139691116,5732.799481121115,6350.976902059952,-618.1774209388377,5336.0090829761,5557.3961057699225,-221.38702279382235,10,2,0.2,ok,subject_mismatch,11,435341,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.5108841975125,-1270.748052417533,-3.2371682200207488,2550.0426295077805,2676.68385484987,-126.64122534208946,2539.0217683950245,2577.496104835066,-38.4743364400415,10,4,0.4,ok,subject_mismatch,11,435341,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16345.479630073973,-16371.87448549996,-26.39485542598777,33340.557799097915,34042.94604889986,-702.3882498019448,32834.959260147945,33031.74897099992,-196.78971085197557,10,0,0.0,ok,within_subject_eeg_shuffle,0,424242,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5750.10157436436,-5.143088427826115,11507.96137573279,11662.602783466213,-154.64140773342297,11493.916971873068,11536.20314872872,-42.28617685565223,10,3,0.3,ok,within_subject_eeg_shuffle,0,424242,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3800.196392739205,-3892.0584085538007,-91.8620158145959,8169.31860681186,8921.968459774502,-752.6498529626415,7744.39278547841,8072.1168171076015,-327.7240316291918,10,1,0.1,ok,within_subject_eeg_shuffle,0,424242,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1877.5573107089408,-7.506889861419495,3755.9028557990273,3897.332748353745,-141.42989255471775,3744.1008416950426,3791.1146214178816,-47.01377972283899,10,2,0.2,ok,within_subject_eeg_shuffle,0,424242,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2984.0720619578506,-3088.8047522007146,-104.732690242864,6508.934522060716,7259.190300691459,-750.2557786307434,6112.144123915701,6465.609504401429,-353.465380485728,10,0,0.0,ok,within_subject_eeg_shuffle,0,424242,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1269.461499785123,-2.4305761759335383,2549.082708331134,2674.110749585049,-125.02804125391503,2538.0618472183783,2574.9229995702453,-36.86115235186708,10,1,0.1,ok,within_subject_eeg_shuffle,0,424242,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16405.068592643493,-16428.059487251005,-22.99089460751202,33459.735724236954,34155.31605240195,-695.5803281649933,32954.137185286985,33144.11897450201,-189.98178921502404,10,0,0.0,ok,within_subject_eeg_shuffle,1,425251,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5747.984456166288,-3.025970229753512,11507.96137573279,11658.368547070068,-150.40717133727776,11493.916971873068,11531.968912332575,-38.05194045950702,10,0,0.0,ok,within_subject_eeg_shuffle,1,425251,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3759.358410705005,-3851.7088074889975,-92.35039678399244,8087.642642743461,8841.269257644895,-753.6266149014346,7662.71682141001,7991.417614977995,-328.7007935679849,10,0,0.0,ok,within_subject_eeg_shuffle,1,425251,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1871.380348723805,-1.3299278762838185,3755.9028557990273,3884.9788243834737,-129.0759685844464,3744.1008416950426,3778.76069744761,-34.65985575256764,10,2,0.2,ok,within_subject_eeg_shuffle,1,425251,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2942.09709014448,-3034.902559093147,-92.80546894866713,6424.984578433974,7151.385914476324,-726.4013360423496,6028.19418028896,6357.805118186294,-329.6109378973342,10,1,0.1,ok,within_subject_eeg_shuffle,1,425251,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1276.686395431131,-9.655471821941774,2549.082708331134,2688.560540877066,-139.47783254593196,2538.0618472183783,2589.372790862262,-51.31094364388355,10,3,0.3,ok,within_subject_eeg_shuffle,1,425251,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16309.485454028032,-16322.097965510871,-12.612511482839182,33268.56944700603,33943.39300892168,-674.8235619156476,32762.970908056064,32932.19593102174,-169.22502296567836,10,0,0.0,ok,within_subject_eeg_shuffle,2,426260,True
