regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason,control_type,replicate,control_seed,control_collapsed_overall
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1271.5342951093392,-4.503371500150024,2549.082708331134,2678.2563402334827,-129.17363190234846,2538.0618472183783,2579.0685902186783,-41.00674300030005,10,2,0.2,ok,within_subject_eeg_shuffle,1,425251,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15609.964268660711,-15630.061488749643,-20.09722008893368,31869.52707627139,32559.320055399225,-689.792979127833,31363.928537321422,31548.12297749929,-184.19444017786736,10,0,0.0,ok,within_subject_eeg_shuffle,2,426260,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5746.716287554326,-1.757801617792211,11507.96137573279,11655.832209846145,-147.87083411335516,11493.916971873068,11529.432575108653,-35.51560323558442,10,0,0.0,ok,within_subject_eeg_shuffle,2,426260,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3930.911348167349,-3940.242076624638,-9.330728457288842,8430.748517668148,9018.335795916177,-587.5872782480292,8005.822696334698,8168.484153249276,-162.66145691457768,10,0,0.0,ok,within_subject_eeg_shuffle,2,426260,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1881.6142115576629,-11.563790710141348,3755.9028557990273,3905.4465500511888,-149.54369425216146,3744.1008416950426,3799.228423115325,-55.127581420282695,10,4,0.4,ok,within_subject_eeg_shuffle,2,426260,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3202.3189033305725,-3276.8427910656224,-74.52388773504981,6945.42820480616,7635.266378421275,-689.838173615115,6548.637806661145,6841.685582131245,-293.0477754700996,10,0,0.0,ok,within_subject_eeg_shuffle,2,426260,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1269.2822692919117,-2.251345682722331,2549.082708331134,2673.7522885986277,-124.66958026749307,2538.0618472183783,2574.564538583823,-36.50269136544466,10,4,0.4,ok,within_subject_eeg_shuffle,2,426260,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15677.640770580254,-15695.05146395264,-17.41069337238514,32004.88008011048,32689.300005805213,-684.4199256947359,31499.281541160508,31678.10292790528,-178.82138674477028,10,0,0.0,ok,within_subject_eeg_shuffle,3,427269,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5743.235683248843,1.7228026876910008,11507.96137573279,11648.871001235178,-140.90962550238874,11493.916971873068,11522.471366497686,-28.554394624618,10,0,0.0,ok,within_subject_eeg_shuffle,3,427269,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3913.802079099621,-3926.1973610041096,-12.395281904488456,8396.529979532692,8990.24636467512,-593.7163851424284,7971.604158199242,8140.394722008219,-168.7905638089769,10,0,0.0,ok,within_subject_eeg_shuffle,3,427269,False
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.8,0.8,-1870.0504208475213,-1878.812194843371,-8.761773995849353,3755.9028557990273,3899.8425166226048,-143.93966082357747,3744.1008416950426,3793.624389686741,-49.52354799169871,10,4,0.4,ok,within_subject_eeg_shuffle,3,427269,False
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3030.031840664225,-3138.310802753245,-108.2789620890194,6600.854079473465,7358.20240179652,-757.3483223230542,6204.063681328451,6564.62160550649,-360.5579241780388,10,0,0.0,ok,within_subject_eeg_shuffle,3,427269,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1283.374364409484,-16.34344080029473,2549.082708331134,2701.936478833772,-152.85377050263742,2538.0618472183783,2602.748728818968,-64.68688160058946,10,1,0.1,ok,within_subject_eeg_shuffle,3,427269,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15595.094600208036,-15624.53590961921,-29.441309411175094,31839.78773936604,32548.268897138358,-708.4811577723158,31334.18920041607,31537.07181923842,-202.8826188223502,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5747.535146131206,-2.576660194671604,11507.96137573279,11657.469926999904,-149.50855126711394,11493.916971873068,11531.070292262411,-37.15332038934321,10,2,0.2,ok,within_subject_eeg_shuffle,4,428278,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-4054.441747918338,-4138.840013233489,-84.3982653151511,8677.809317170126,9415.53166913388,-737.7223519637537,8252.883495836675,8565.680026466978,-312.7965306303031,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1876.5994626496156,-6.549041802094052,3755.9028557990273,3895.417052235094,-139.51419643606687,3744.1008416950426,3789.198925299231,-45.098083604188105,10,2,0.2,ok,within_subject_eeg_shuffle,4,428278,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3095.0520359807056,-3182.559412381005,-87.50737640029956,6730.894470106426,7446.69962105204,-715.8051509456145,6334.104071961411,6653.11882476201,-319.0147528005991,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1277.1422327623402,-10.111309153151067,2549.082708331134,2689.4722155394848,-140.38950720835055,2538.0618472183783,2590.2844655246804,-52.22261830630214,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15555.80943364913,-15577.831654243975,-22.02222059484484,31761.21740624823,32454.860386387885,-693.6429801396553,31255.61886729826,31443.66330848795,-188.04444118968968,10,0,0.0,ok,within_subject_eeg_shuffle,5,429287,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5746.756648418423,-1.798162481888539,11507.96137573279,11655.912931574338,-147.95155584154782,11493.916971873068,11529.513296836843,-35.59632496377708,10,0,0.0,ok,within_subject_eeg_shuffle,5,429287,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-4002.610691395633,-4073.5604276890726,-70.94973629343986,8574.147204124716,9284.972498045046,-710.8252939203303,8149.221382791266,8435.120855378145,-285.8994725868797,10,0,0.0,ok,within_subject_eeg_shuffle,5,429287,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1875.6314879694492,-5.581067121928072,3755.9028557990273,3893.481102874762,-137.5782470757349,3744.1008416950426,3787.2629759388983,-43.162134243856144,10,3,0.3,ok,within_subject_eeg_shuffle,5,429287,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3115.2221720096586,-3341.668157526752,-226.4459855170935,6771.234742164332,7764.917111343534,-993.6823691792024,6374.444344019317,6971.336315053504,-596.891971034187,10,0,0.0,ok,within_subject_eeg_shuffle,5,429287,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1271.0840193197253,-4.053095710536127,2549.082708331134,2677.355788654255,-128.27308032312067,2538.0618472183783,2578.1680386394505,-40.10619142107225,10,5,0.5,ok,within_subject_eeg_shuffle,5,429287,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15633.049920992336,-15654.170803705672,-21.120882713337775,31915.69838093464,32607.53868531128,-691.8403043766411,31410.09984198467,31596.341607411345,-186.2417654266756,10,0,0.0,ok,within_subject_eeg_shuffle,6,430296,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5748.7252220341015,-3.7667360975674455,11507.96137573279,11659.850078805695,-151.88870307290563,11493.916971873068,11533.450444068205,-39.53347219513489,10,1,0.1,ok,within_subject_eeg_shuffle,6,430296,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-4013.224193318868,-4071.5585645828064,-58.33437126393892,8595.374207971185,9280.968771832511,-685.5945638613284,8170.448386637735,8431.117129165614,-260.66874252787875,10,0,0.0,ok,within_subject_eeg_shuffle,6,430296,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1874.0783355561327,-4.027914708611888,3755.9028557990273,3890.37479804813,-134.47194224910254,3744.1008416950426,3784.1566711122655,-40.05582941722378,10,2,0.2,ok,within_subject_eeg_shuffle,6,430296,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3119.544942712265,-3249.3457931531107,-129.8008504408458,6779.880283569544,7580.272382596251,-800.392099026707,6383.08988542453,6786.691586306221,-403.6017008816916,10,0,0.0,ok,within_subject_eeg_shuffle,6,430296,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1278.1760786156533,-11.145155006464163,2549.082708331134,2691.5399072461105,-142.4571989149763,2538.0618472183783,2592.3521572313066,-54.29031001292833,10,2,0.2,ok,within_subject_eeg_shuffle,6,430296,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15607.871841513052,-15620.590851608784,-12.7190100957323,31865.342221976072,32540.378781117503,-675.0365591414302,31359.743683026103,31529.181703217568,-169.4380201914646,10,0,0.0,ok,within_subject_eeg_shuffle,7,431305,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5751.413481575261,-6.454995638727269,11507.96137573279,11665.226597888017,-157.26522215522527,11493.916971873068,11538.826963150525,-44.90999127745454,10,1,0.1,ok,within_subject_eeg_shuffle,7,431305,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3949.842007411981,-3975.254903534929,-25.41289612294895,8468.609836157411,9088.36144973676,-619.7516135793485,8043.684014823961,8238.509807069859,-194.8257922458979,10,0,0.0,ok,within_subject_eeg_shuffle,7,431305,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1875.0565134050464,-5.006092557525108,3755.9028557990273,3892.331153745956,-136.42829794692898,3744.1008416950426,3786.113026810093,-42.012185115050215,10,4,0.4,ok,within_subject_eeg_shuffle,7,431305,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3056.320889961061,-3133.216553706148,-76.8956637450865,6653.432178067136,7348.013903702325,-694.5817256351884,6256.641779922122,6554.433107412295,-297.791327490173,10,0,0.0,ok,within_subject_eeg_shuffle,7,431305,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.8,0.8,-1267.0309236091891,-1271.3597498366191,-4.32882622743,2549.082708331134,2677.9072496880426,-128.8245413569084,2538.0618472183783,2578.7194996732383,-40.65765245486,10,2,0.2,ok,within_subject_eeg_shuffle,7,431305,False
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15652.66872689388,-15664.098296878576,-11.429569984697082,31954.935992737726,32627.39367165709,-672.4576789193598,31449.33745378776,31616.19659375715,-166.85913996939416,10,0,0.0,ok,within_subject_eeg_shuffle,8,432314,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5744.958485936534,-5749.402133101555,-4.443647165020593,11507.96137573279,11661.203900940602,-153.24252520781192,11493.916971873068,11534.80426620311,-40.88729433004119,10,2,0.2,ok,within_subject_eeg_shuffle,8,432314,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-4006.16195553577,-4078.179795534288,-72.0178399985175,8581.249732404991,9294.211233735476,-712.9615013304865,8156.323911071541,8444.359591068576,-288.035679997035,10,1,0.1,ok,within_subject_eeg_shuffle,8,432314,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1872.380906675139,-2.330485827617622,3755.9028557990273,3886.979940286141,-131.077084487114,3744.1008416950426,3780.761813350278,-36.66097165523525,10,2,0.2,ok,within_subject_eeg_shuffle,8,432314,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3054.7998234961296,-3090.86744730948,-36.06762381335011,6650.390045137274,7263.315690908989,-612.9256457717156,6253.599646992259,6469.73489461896,-216.13524762670025,10,0,0.0,ok,within_subject_eeg_shuffle,8,432314,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1273.1594309678917,-6.128507358702336,2549.082708331134,2681.5066119505877,-132.42390361945309,2538.0618472183783,2582.318861935783,-44.25701471740467,10,3,0.3,ok,within_subject_eeg_shuffle,8,432314,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15581.134884725156,-15586.51576481563,-5.380880090473511,31811.86830840028,32472.228607531197,-660.3602991309126,31306.26976945031,31461.03152963126,-154.76176018094702,10,0,0.0,ok,within_subject_eeg_shuffle,9,433323,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5751.991970972484,-7.033485035949525,11507.96137573279,11666.38357668246,-158.4222009496698,11493.916971873068,11539.983941944967,-46.06697007189905,10,2,0.2,ok,within_subject_eeg_shuffle,9,433323,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3972.489264487252,-4083.7760026865594,-111.28673819930646,8513.904350307954,9305.403648040015,-791.4992977320635,8088.978528974504,8455.552005373116,-366.573476398612,10,2,0.2,ok,within_subject_eeg_shuffle,9,433323,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1875.6480658656667,-5.597645018145386,3755.9028557990273,3893.514258667197,-137.6114028681695,3744.1008416950426,3787.296131731333,-43.19529003629077,10,1,0.1,ok,within_subject_eeg_shuffle,9,433323,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3034.878551157978,-3162.7421090958883,-127.86355793791016,6610.547500460971,7407.065014481806,-796.5175140208357,6213.757102315956,6613.484218191777,-399.7271158758204,10,0,0.0,ok,within_subject_eeg_shuffle,9,433323,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1269.7065033763408,-2.675579767151703,2549.082708331134,2674.600756767486,-125.51804843635182,2538.0618472183783,2575.4130067526817,-37.351159534303406,10,0,0.0,ok,within_subject_eeg_shuffle,9,433323,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15620.320788766796,-15639.534616250923,-19.21382748412725,31890.24011648356,32578.26631040178,-688.0261939182201,31384.64157753359,31567.069232501846,-182.4276549682545,10,0,0.0,ok,within_subject_eeg_shuffle,10,434332,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5747.057724495588,-2.099238559053447,11507.96137573279,11656.515083728667,-148.55370799587763,11493.916971873068,11530.115448991177,-36.198477118106894,10,0,0.0,ok,within_subject_eeg_shuffle,10,434332,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-4009.181552902048,-4072.624090589496,-63.44253768744738,8587.288927137546,9283.099823845892,-695.8108967083463,8162.363105804096,8433.248181178991,-270.8850753748948,10,0,0.0,ok,within_subject_eeg_shuffle,10,434332,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1876.9049217278448,-6.854500880323258,3755.9028557990273,3896.027970391553,-140.12511459252528,3744.1008416950426,3789.809843455689,-45.70900176064652,10,4,0.4,ok,within_subject_eeg_shuffle,10,434332,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3024.223023395563,-3202.3859393239213,-178.16291592835842,6589.23644493614,7486.352674937872,-897.1162300017322,6192.446046791126,6692.771878647843,-500.3258318567168,10,0,0.0,ok,within_subject_eeg_shuffle,10,434332,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1267.9737796937795,-0.942856084590403,2549.082708331134,2671.1353094023634,-122.05260107122922,2538.0618472183783,2571.947559387559,-33.885712169180806,10,3,0.3,ok,within_subject_eeg_shuffle,10,434332,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15647.52458158404,-15674.928287613531,-27.403706029490422,31944.64770211805,32649.053653127,-704.4059510089464,31439.04916316808,31637.856575227062,-198.80741205898084,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5745.110217848925,-0.1517319123904599,11507.96137573279,11652.62007043534,-144.65869470255166,11493.916971873068,11526.22043569785,-32.30346382478092,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-4010.613644488022,-4082.1647832425615,-71.55113875453935,8590.153110309495,9302.181209152024,-712.0280988425293,8165.227288976044,8452.329566485123,-287.1022775090787,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1873.1062296066088,-3.055808759087313,3755.9028557990273,3888.4305861490807,-132.5277303500534,3744.1008416950426,3782.212459213217,-38.11161751817463,10,3,0.3,ok,within_subject_eeg_shuffle,11,435341,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3129.1905259698656,-3231.5514611997514,-102.36093522988584,6799.171450084746,7544.683718689533,-745.5122686047871,6402.381051939731,6751.102922399503,-348.7218704597717,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1269.3803144061226,-2.3493907969334487,2549.082708331134,2673.948378827049,-124.86567049591486,2538.0618472183783,2574.760628812245,-36.6987815938669,10,1,0.1,ok,within_subject_eeg_shuffle,11,435341,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12174.451472408413,-136.10514334703657,24726.29119707272,25648.10002271676,-921.8088256440388,24220.692658122756,24636.902944816826,-416.2102866940732,10,0,0.0,ok,within_subject_rng_shuffle,0,424242,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.141435442163,-5744.144173620815,-0.00273817865218,11506.327274744048,11650.687981979125,-144.3607072350751,11492.282870884326,11524.28834724163,-32.00547635730436,10,0,0.0,ok,within_subject_rng_shuffle,0,424242,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3565.0533443795503,-103.33160223815958,7492.369305616232,8267.958331426002,-775.5890258097697,7067.443484282781,7418.1066887591005,-350.66320447631915,10,2,0.2,ok,within_subject_rng_shuffle,0,424242,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.351814953881,-1874.630410697264,-4.278595743382539,3756.505644011747,3891.478948330391,-134.97330431864384,3744.703629907762,3785.2608213945273,-40.55719148676508,10,5,0.5,ok,within_subject_rng_shuffle,0,424242,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2957.91540791346,-166.79476402207274,6123.031685927788,6997.411612116949,-874.3799261891609,5726.241287782774,6203.830815826919,-477.5895280441455,10,2,0.2,ok,within_subject_rng_shuffle,0,424242,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.8243958625092,-1270.0140461993808,-3.1896503368716367,2548.6696528377743,2675.215842413566,-126.54618957579169,2537.6487917250183,2576.0280923987616,-38.37930067374327,10,1,0.1,ok,within_subject_rng_shuffle,0,424242,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12192.978042968392,-154.6317139070161,24726.29119707272,25685.15316383672,-958.8619667639978,24220.692658122756,24673.956085936785,-453.2634278140322,10,0,0.0,ok,within_subject_rng_shuffle,1,425251,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.614986000235,-5745.545100349636,-0.9301143494003554,11507.274375860192,11653.489835436763,-146.21545957657145,11493.22997200047,11527.090200699273,-33.86022869880071,10,1,0.1,ok,within_subject_rng_shuffle,1,425251,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3562.3592353364697,-100.63749319507906,7492.369305616232,8262.57011333984,-770.2008077236078,7067.443484282781,7412.7184706729395,-345.2749863901581,10,0,0.0,ok,within_subject_rng_shuffle,1,425251,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.5555810338317,-1874.7154762958544,-4.159895262022928,3756.913176171648,3891.649079527572,-134.73590335592462,3745.111162067663,3785.430952591709,-40.31979052404586,10,1,0.1,ok,within_subject_rng_shuffle,1,425251,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2919.724209292454,-128.60356540106704,6123.031685927788,6921.029214874938,-797.9975289471495,5726.241287782774,6127.448418584908,-401.2071308021341,10,0,0.0,ok,within_subject_rng_shuffle,1,425251,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.1701892903714,-1275.3676803631938,-8.197491072822459,2549.361239693498,2685.9231107411915,-136.56187104769288,2538.3403785807427,2586.735360726388,-48.39498214564492,10,1,0.1,ok,within_subject_rng_shuffle,1,425251,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12092.177803626504,-53.83147456512779,24726.29119707272,25483.552685152943,-757.2614880802212,24220.692658122756,24472.35560725301,-251.6629491302556,10,0,0.0,ok,within_subject_rng_shuffle,2,426260,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5745.242335402478,-5742.597809004759,2.644526397718437,11508.529074664675,11647.59525274701,-139.06617808233386,11494.484670804955,11521.19561800952,-26.710947204563126,10,0,0.0,ok,within_subject_rng_shuffle,2,426260,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3618.735153890767,-157.01341174937625,7492.369305616232,8375.321950448435,-882.9526448322031,7067.443484282781,7525.470307781534,-458.0268234987525,10,0,0.0,ok,within_subject_rng_shuffle,2,426260,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.6032563315189,-1873.439945309476,-2.836688977957237,3757.008526767022,3889.098017554815,-132.08949078779324,3745.206512663037,3782.879890618952,-37.67337795591448,10,2,0.2,ok,within_subject_rng_shuffle,2,426260,True
